NOMDPO,LIBPRD,NUMCPT,MOIS,CODGVR,CODLOC,SUM(MNTHT),SUM(QTEPRD),prixHT
3,3,155780,18-Oct,7,57,31286.283,21,1489.823
1,2,153290,18-Sep,16,51,14461.263,9,1606.807
1,3,153130,18-Oct,10,31,50653.982,34,1489.823
1,3,154210,18-Sep,13,25,4469.469,3,1489.823
1,3,150810,18-Oct,13,25,120675.663,81,1489.823
3,2,153470,18-Sep,10,24,8034.035,5,1606.807
3,1,155620,18-Oct,14,8,21367.351,17,1256.903
1,2,155090,18-Oct,13,12,9640.842,6,1606.807
2,2,153570,18-Oct,10,3,19281.684,12,1606.807
2,1,153470,18-Oct,10,24,52789.926,42,1256.903
1,3,154280,18-Oct,17,67,62572.566,42,1489.823
1,3,153170,18-Oct,22,3,7449.115,5,1489.823
3,3,153570,18-Oct,10,3,7449.115,5,1489.823
3,2,151350,18-Oct,1,43,11247.649,7,1606.807
2,1,153460,18-Oct,10,7,116891.979,93,1256.903
3,1,152510,18-Oct,2,91,52789.926,42,1256.903
1,2,153930,18-Oct,13,19,16068.07,10,1606.807
1,1,153630,18-Oct,12,28,70386.568,56,1256.903
2,2,151560,18-Oct,4,42,22495.298,14,1606.807
1,3,154870,18-Oct,14,28,40225.221,27,1489.823
1,1,153100,18-Oct,14,9,22624.254,18,1256.903
1,1,155570,18-Oct,15,38,123176.494,98,1256.903
2,2,155000,18-Oct,9,5,101228.841,63,1606.807
1,2,151600,18-Oct,17,45,25708.912,16,1606.807
1,2,154100,18-Oct,11,28,12854.456,8,1606.807
1,3,154920,18-Oct,15,28,20857.522,14,1489.823
3,3,153410,18-Oct,14,27,52143.805,35,1489.823
3,3,155660,18-Oct,7,33,84919.911,57,1489.823
1,3,152440,18-Oct,14,6,4469.469,3,1489.823
2,2,153410,18-Oct,14,27,186389.612,116,1606.807
3,4,153560,18-Sep,16,35,10497.984,6,1749.664
4,1,153430,18-Oct,23,56,30165.672,24,1256.903
1,3,153630,18-Oct,12,28,16388.053,11,1489.823
2,1,155670,18-Oct,7,33,76671.083,61,1256.903
3,1,155270,18-Oct,3,16,25138.06,20,1256.903
3,2,154000,18-Sep,4,35,9640.842,6,1606.807
2,1,154430,18-Oct,8,33,30165.672,24,1256.903
3,1,155240,18-Nov,7,7,105579.852,84,1256.903
1,3,155210,18-Oct,8,22,28306.637,19,1489.823
2,1,154000,18-Nov,4,35,125690.3,100,1256.903
1,1,154900,18-Oct,7,32,15082.836,12,1256.903
1,1,154110,18-Oct,4,2,23881.157,19,1256.903
2,1,154870,18-Nov,14,28,177223.323,141,1256.903
2,1,151620,18-Nov,12,20,25138.06,20,1256.903
2,1,151600,18-Oct,17,45,8798.321,7,1256.903
1,2,155310,18-Nov,12,15,86767.578,54,1606.807
1,3,152590,18-Oct,5,37,17877.876,12,1489.823
1,1,152500,18-Nov,22,1,111864.367,89,1256.903
2,2,154380,18-Nov,7,33,91587.999,57,1606.807
3,2,155330,18-Oct,1,90,33742.947,21,1606.807
1,3,154770,18-Oct,7,19,4469.469,3,1489.823
3,3,150810,18-Nov,13,25,10428.761,7,1489.823
1,1,153430,18-Nov,23,56,77927.986,62,1256.903
2,2,153790,18-Oct,11,53,19281.684,12,1606.807
2,2,154010,18-Nov,14,21,78733.543,49,1606.807
2,2,153210,18-Oct,16,44,8034.035,5,1606.807
2,1,153420,18-Oct,11,50,17596.642,14,1256.903
2,1,155650,18-Oct,16,35,22624.254,18,1256.903
1,3,151600,18-Nov,17,45,16388.053,11,1489.823
4,2,150460,18-Nov,23,37,35349.754,22,1606.807
1,3,151620,18-Nov,12,20,25326.991,17,1489.823
1,2,154580,18-Nov,22,25,20888.491,13,1606.807
1,1,154190,18-Nov,16,1,135745.524,108,1256.903
3,3,154430,18-Nov,8,33,20857.522,14,1489.823
1,3,153690,18-Oct,5,13,14898.23,10,1489.823
1,2,155320,18-Nov,22,1,35349.754,22,1606.807
1,3,153190,18-Nov,16,13,2979.646,2,1489.823
1,3,152400,18-Nov,13,29,7449.115,5,1489.823
2,4,151140,18-Nov,1,75,10497.984,6,1749.664
2,1,154820,18-Nov,15,98,109350.561,87,1256.903
1,2,154630,18-Nov,19,46,20888.491,13,1606.807
1,3,153340,18-Nov,16,15,44694.69,30,1489.823
2,1,153020,18-Oct,15,8,22624.254,18,1256.903
1,1,154470,18-Nov,18,34,75414.18,60,1256.903
3,2,153240,18-Nov,4,21,19281.684,12,1606.807
1,1,152590,18-Oct,5,37,55303.732,44,1256.903
1,1,153290,18-Nov,16,51,81698.695,65,1256.903
1,2,153480,18-Nov,18,22,12854.456,8,1606.807
1,3,154380,18-Oct,7,33,11918.584,8,1489.823
2,2,155360,18-Oct,16,38,4820.421,3,1606.807
2,2,152440,18-Nov,14,6,40170.175,25,1606.807
2,1,154970,18-Nov,9,8,120662.688,96,1256.903
2,1,154770,18-Nov,7,19,158369.778,126,1256.903
1,1,155630,18-Nov,14,28,6284.515,5,1256.903
3,1,153780,18-Nov,5,25,13803.933,11,1254.903
1,2,153170,18-Nov,22,3,16068.07,10,1606.807
3,1,154000,18-Dec,4,35,11312.127,9,1256.903
2,2,155160,18-Nov,22,14,3213.614,2,1606.807
1,3,153110,18-Nov,22,96,14898.23,10,1489.823
3,1,154770,18-Dec,7,19,16339.739,13,1256.903
3,2,155560,18-Nov,15,19,3213.614,2,1606.807
3,1,155130,18-Nov,1,65,36450.187,29,1256.903
1,2,155460,18-Jun,19,45,18109.407,12,1509.11725
2,2,154820,18-Jun,15,28,4480.083,3,1493.361
1,2,151110,18-Oct,1,13,9640.842,6,1606.807
3,2,154990,18-Nov,24,17,16068.07,10,1606.807
3,2,155720,18-Nov,3,97,27315.719,17,1606.807
1,1,155130,18-Jun,1,65,7869.113,7,1124.159
2,2,155760,18-Jun,3,97,247897.926,166,1493.361
2,1,152970,18-Jun,10,48,6744.954,6,1124.159
1,3,153480,18-Jun,18,22,6984.514,5,1396.9028
1,2,153110,18-Jun,22,96,28688.984,19,1509.946526
2,2,155370,18-Jun,9,62,8960.166,6,1493.361
2,2,152580,18-Jun,9,50,25765.287,17,1515.605118
1,3,155750,18-Oct,1,50,7449.115,5,1489.823
3,1,154990,18-Nov,24,17,41477.799,33,1256.903
1,3,154250,18-Jun,14,28,6851.77,5,1370.354
1,1,153890,18-Jun,17,1,30816.897,27,1141.366556
2,2,154360,18-Jun,5,34,16426.971,11,1493.361
2,1,155570,18-Jun,15,38,18650.264,16,1165.6415
2,1,155640,18-Jun,15,16,25855.657,23,1124.159
3,3,150750,18-Jun,12,1,20555.31,15,1370.354
3,3,153690,18-Jun,5,13,42879.206,31,1383.200194
1,3,153690,18-Jun,5,13,4111.062,3,1370.354
3,1,153260,18-Jun,14,27,11241.59,10,1124.159
1,1,154990,18-Jun,24,17,16862.385,15,1124.159
3,3,155670,18-Jun,7,33,15803.986,11,1436.726
3,2,154380,18-Jun,7,33,8960.166,6,1493.361
3,1,155500,18-Jun,2,93,13489.908,12,1124.159
3,3,154160,18-Dec,3,22,41697.521,28,1489.197179
3,2,155370,18-Jun,9,62,10453.527,7,1493.361
1,2,153860,18-Nov,11,21,3213.614,2,1606.807
4,2,155090,18-Nov,13,12,6427.228,4,1606.807
1,3,153430,18-Dec,23,56,13402.035,9,1489.115
1,3,155900,18-Dec,17,67,33815.711,22,1537.077773
1,1,155370,18-Dec,9,62,21367.351,17,1256.903
1,3,155370,18-Dec,9,62,7449.115,5,1489.823
3,3,154010,18-Dec,14,21,10417.61,7,1488.23
3,1,155740,18-Dec,3,52,17596.642,14,1256.903
3,2,154910,18-Dec,3,15,3213.614,2,1606.807
2,2,153340,19-Jan,16,15,11237.058,7,1605.294
2,2,154730,19-Apr,14,14,262321.88,157,1670.84
4,3,155320,19-Feb,22,1,55064.51,37,1488.23
1,2,154040,19-Jan,17,5,6421.176,4,1605.294
2,4,151770,18-Dec,14,28,5248.992,3,1749.664
2,1,152740,19-Jan,14,59,25106.2,20,1255.31
2,6,154760,19-Jun,4,24,34259.654,22,1557.257
3,3,155300,19-Feb,7,23,47623.36,32,1488.23
2,1,152970,19-Jan,10,48,5021.24,4,1255.31
1,2,154360,19-Jan,5,34,17658.234,11,1605.294
2,4,152930,18-Dec,1,40,5248.992,3,1749.664
1,2,155200,19-Jan,11,27,24079.41,15,1605.294
3,1,154900,18-Nov,7,32,21367.351,17,1256.903
1,1,150720,19-Jan,2,12,5021.24,4,1255.31
3,3,155330,19-Feb,1,90,119058.4,80,1488.23
2,2,154850,19-Feb,15,4,17658.234,11,1605.294
2,1,150300,19-Feb,1,43,116743.83,93,1255.31
1,3,153780,19-Jan,5,25,11889.84,8,1486.23
2,1,154430,19-Feb,8,33,40169.92,32,1255.31
3,5,154000,19-Feb,4,35,13051.328,8,1631.416
2,1,152290,19-Feb,4,26,273657.58,218,1255.31
4,1,154580,19-Feb,22,25,67786.74,54,1255.31
2,1,154870,19-Feb,14,28,166956.23,133,1255.31
2,2,154360,19-Feb,5,34,48158.82,30,1605.294
4,3,153110,19-Feb,22,96,35717.52,24,1488.23
2,2,155560,19-Feb,15,19,25684.704,16,1605.294
2,1,152930,19-Feb,1,40,57744.26,46,1255.31
2,1,155500,19-Feb,2,93,210892.08,168,1255.31
2,2,153130,19-Feb,10,31,89896.464,56,1605.294
1,3,154760,19-Jan,4,24,7441.15,5,1488.23
3,4,153990,19-Feb,2,13,33243.616,19,1749.664
2,2,153380,19-Feb,1,43,255241.746,159,1605.294
1,1,154040,19-Feb,17,5,57744.26,46,1255.31
1,1,155420,19-Feb,12,77,87871.7,70,1255.31
2,2,153820,19-Feb,4,48,9631.764,6,1605.294
4,2,150460,19-Feb,23,37,65817.054,41,1605.294
3,3,153460,19-Feb,10,7,20835.22,14,1488.23
3,3,155720,19-Feb,3,97,122034.86,82,1488.23
3,2,155270,19-Feb,3,16,17658.234,11,1605.294
2,1,155570,19-Feb,15,38,106701.35,85,1255.31
1,3,155360,19-Feb,16,38,35717.52,24,1488.23
1,1,154940,19-Feb,21,49,179509.33,143,1255.31
1,3,155700,19-Feb,17,67,63993.89,43,1488.23
1,1,153950,19-Feb,17,67,220934.56,176,1255.31
4,2,155160,19-Jan,22,14,4815.882,3,1605.294
1,2,152590,19-Feb,5,37,81869.994,51,1605.294
1,2,152170,19-Jan,4,6,8026.47,5,1605.294
1,2,155140,19-Feb,4,36,16052.94,10,1605.294
3,4,155820,19-Feb,14,39,8748.32,5,1749.664
1,2,155590,19-Feb,17,67,146081.754,91,1605.294
1,1,154240,19-Feb,16,25,151892.51,121,1255.31
1,3,151620,19-Feb,12,20,28276.37,19,1488.23
3,2,153920,19-Feb,6,38,6421.176,4,1605.294
2,1,154900,19-Feb,7,32,148126.58,118,1255.31
1,2,155780,19-Jan,7,57,9631.764,6,1605.294
3,2,152360,19-Jan,10,35,6421.176,4,1605.294
3,2,155240,19-Feb,7,7,20868.822,13,1605.294
1,2,155750,19-Feb,1,50,19263.528,12,1605.294
3,3,155320,19-Jan,22,1,8929.38,6,1488.23
1,2,150750,19-Jan,12,1,6421.176,4,1605.294
1,2,154470,19-Feb,18,34,94712.346,59,1605.294
1,3,155200,19-Feb,11,27,38693.98,26,1488.23
1,3,155610,19-Feb,20,62,37205.75,25,1488.23
1,1,155470,19-Feb,17,16,47701.78,38,1255.31
4,1,153000,19-Jan,23,95,13808.41,11,1255.31
1,3,154270,19-Feb,17,30,47623.36,32,1488.23
2,1,155750,19-Feb,1,50,156913.75,125,1255.31
1,2,154250,19-Feb,14,28,27289.998,17,1605.294
2,1,153790,19-Feb,11,53,134318.17,107,1255.31
1,1,150810,19-Jun,13,25,95989.392,72,1333.186
1,2,150810,19-Jun,13,25,222221.72,133,1670.84
2,2,153540,19-May,4,5,68504.44,41,1670.84
3,2,155740,19-Feb,3,52,9631.764,6,1605.294
1,2,153630,19-Feb,12,28,33711.174,21,1605.294
1,2,154770,19-Jan,7,19,6421.176,4,1605.294
1,2,155130,19-Feb,1,65,62606.466,39,1605.294
1,2,155090,19-Feb,13,12,16052.94,10,1605.294
2,1,155870,19-Feb,11,6,37659.3,30,1255.31
3,1,154880,19-Feb,8,33,8787.17,7,1255.31
3,1,154740,19-Feb,11,54,27616.82,22,1255.31
1,2,152930,19-Feb,1,40,20868.822,13,1605.294
1,2,153790,19-Feb,11,53,8026.47,5,1605.294
1,2,153970,19-Jun,11,29,23391.76,14,1670.84
1,1,154100,19-Jun,11,28,35996.022,27,1333.186
2,2,154690,19-May,24,2,429405.88,257,1670.84
4,2,155320,19-Jan,22,1,6421.176,4,1605.294
3,3,153470,19-Feb,10,24,5952.92,4,1488.23
3,5,155640,19-Feb,15,16,8157.08,5,1631.416
1,2,155180,19-Jan,8,26,4815.882,3,1605.294
3,4,153950,19-Jan,17,67,5248.992,3,1749.664
2,2,151350,19-May,1,43,269005.24,161,1670.84
2,1,155630,19-May,14,28,501277.936,376,1333.186
2,2,152290,19-May,4,26,218880.04,131,1670.84
2,3,155000,19-May,9,5,99664.448,64,1557.257
2,2,155710,19-Feb,6,5,12842.352,8,1605.294
1,6,153900,19-Sep,17,67,49761.408,32,1555.044
2,1,154910,19-Apr,3,15,138651.344,104,1333.186
2,1,154500,19-Jun,1,43,375958.452,282,1333.186
1,2,154640,19-Jun,19,44,26733.44,16,1670.84
1,1,153420,19-Jun,11,50,66659.3,50,1333.186
2,1,155380,19-Jun,2,12,154649.576,116,1333.186
2,1,154910,19-Jun,3,15,118653.554,89,1333.186
2,2,154910,19-Jun,3,15,46783.52,28,1670.84
2,2,152510,19-May,2,91,274017.76,164,1670.84
2,3,152510,19-May,2,91,80977.364,52,1557.257
2,2,154860,19-Jun,1,79,315788.76,189,1670.84
2,1,151860,19-Jun,6,17,69325.672,52,1333.186
2,6,153260,19-Jun,14,27,52946.738,34,1557.257
1,6,150990,19-Jun,18,42,54503.995,35,1557.257
1,6,154630,19-Jun,19,46,20244.341,13,1557.257
2,2,154360,19-Jun,5,34,55137.72,33,1670.84
4,2,155320,19-Jun,22,1,81871.16,49,1670.84
2,1,152860,19-Jun,14,25,407954.916,306,1333.186
3,5,153640,19-Feb,3,36,8157.08,5,1631.416
2,1,155720,19-Jun,3,97,227974.806,171,1333.186
2,2,153640,19-Jun,3,36,198829.96,119,1670.84
2,6,153380,19-Jun,1,43,40488.682,26,1557.257
4,2,155160,19-Jun,22,14,58479.4,35,1670.84
3,2,153750,19-Jun,6,62,56808.56,34,1670.84
1,6,155730,19-Jun,13,51,12458.056,8,1557.257
1,1,154710,19-Jun,17,67,47994.696,36,1333.186
1,1,152370,19-Jun,17,18,70658.858,53,1333.186
2,6,154380,19-Jun,7,33,52946.738,34,1557.257
2,6,155380,19-Jun,2,12,62290.28,40,1557.257
1,6,154580,19-Sep,22,25,32655.924,21,1555.044
2,1,154450,19-Jun,3,52,305299.594,229,1333.186
2,1,153900,19-Jun,17,67,69325.672,52,1333.186
2,2,151110,19-Jun,1,13,220550.88,132,1670.84
2,2,155930,19-Jun,15,1,233917.6,140,1670.84
2,1,153240,19-Jun,4,21,323964.198,243,1333.186
2,4,155140,19-Feb,4,36,5248.992,3,1749.664
1,1,153970,19-Sep,11,29,113132.705,85,1330.973
2,1,152800,19-Oct,14,13,350045.899,263,1330.973
1,2,155320,19-Apr,22,1,140350.56,84,1670.84
1,6,153630,19-Apr,12,28,23358.855,15,1557.257
1,6,153980,19-Apr,17,44,65404.794,42,1557.257
1,1,155520,19-Apr,17,38,397289.428,298,1333.186
1,2,154580,19-Apr,22,25,66833.6,40,1670.84
1,1,152370,19-Sep,17,18,126442.435,95,1330.973
1,2,153860,19-Apr,11,21,16708.4,10,1670.84
2,6,154500,19-Oct,1,43,292348.272,188,1555.044
1,1,154470,19-Apr,18,34,97322.578,73,1333.186
1,6,154270,19-Apr,17,30,54503.995,35,1557.257
1,6,153940,19-Sep,22,22,31100.88,20,1555.044
1,1,154560,19-Sep,13,43,122449.516,92,1330.973
1,1,153210,19-Apr,16,44,218642.504,164,1333.186
1,1,151600,19-Apr,17,45,85323.904,64,1333.186
1,1,154280,19-May,17,67,157315.948,118,1333.186
1,1,150990,19-May,18,42,117320.368,88,1333.186
1,6,150990,19-May,18,42,43603.196,28,1557.257
1,1,154580,19-May,22,25,90656.648,68,1333.186
1,1,155720,19-Feb,3,97,7531.86,6,1255.31
2,3,154400,19-Apr,7,81,26473.369,17,1557.257
2,2,155330,19-Oct,1,90,587396.128,352,1668.739
2,1,154110,19-Apr,4,2,286634.99,215,1333.186
1,1,154640,19-Apr,19,44,131985.414,99,1333.186
1,2,153990,19-Sep,2,13,133499.12,80,1668.739
1,2,153600,19-May,21,37,21720.92,13,1670.84
1,1,153670,19-Sep,21,5,79858.38,60,1330.973
2,1,154260,19-Oct,1,47,315440.601,237,1330.973
1,2,154160,19-Sep,3,22,68418.299,41,1668.739
1,4,155650,19-Apr,16,35,10941.678,6,1823.613
2,2,153130,19-Apr,10,31,108604.6,65,1670.84
2,2,153990,19-Mar,2,13,744889.772,463,1608.833201
2,4,153990,19-Mar,2,13,57960.759,33,1756.386636
2,6,154860,19-Oct,1,79,110408.124,71,1555.044
1,1,151140,19-Feb,1,75,6276.55,5,1255.31
1,1,155460,19-Apr,19,45,107988.066,81,1333.186
1,1,154560,19-Apr,13,43,143984.088,108,1333.186
1,1,153940,19-Apr,22,22,130652.228,98,1333.186
1,1,155080,19-Apr,21,29,261304.456,196,1333.186
1,2,155700,19-Sep,17,67,88443.167,53,1668.739
1,2,153190,19-Apr,16,13,16708.4,10,1670.84
1,6,150500,19-Sep,18,49,35766.012,23,1555.044
1,1,151620,19-Apr,12,20,138651.344,104,1333.186
1,6,155320,19-Sep,22,1,62201.76,40,1555.044
1,2,151620,19-Sep,12,20,68418.299,41,1668.739
2,2,154500,19-Apr,1,43,872178.48,522,1670.84
1,2,153600,19-Sep,21,37,33374.78,20,1668.739
1,6,155090,19-Sep,13,12,32655.924,21,1555.044
2,1,155380,19-Apr,2,12,177313.738,133,1333.186
2,3,154110,19-Apr,4,2,38931.425,25,1557.257
2,1,153800,19-Oct,11,13,223603.464,168,1330.973
1,1,155560,19-Dec,15,19,15971.676,12,1330.973
1,1,154920,19-Dec,15,28,15971.676,12,1330.973
1,2,153900,19-Dec,17,67,108468.035,65,1668.739
2,2,155630,19-Oct,14,28,332079.061,199,1668.739
1,2,154980,19-May,16,13,116958.8,70,1670.84
1,2,154490,19-Apr,15,27,28404.28,17,1670.84
1,2,153600,19-Dec,21,37,30037.302,18,1668.739
4,1,153430,19-Oct,23,56,37267.244,28,1330.973
1,1,154040,19-May,17,5,71992.044,54,1333.186
4,1,153000,19-Oct,23,95,82520.326,62,1330.973
1,1,153670,19-May,21,5,62659.742,47,1333.186
1,6,154640,19-Sep,19,44,21770.616,14,1555.044
2,1,154730,19-Oct,14,14,664155.527,499,1330.973
2,6,154520,19-Oct,4,11,83972.376,54,1555.044
2,1,155760,19-Oct,3,97,433897.198,326,1330.973
2,1,155620,19-Oct,14,8,196984.004,148,1330.973
2,2,155630,19-Jun,14,28,165413.16,99,1670.84
1,2,152800,19-Sep,14,13,21693.607,13,1668.739
2,1,154160,19-Apr,3,22,163981.878,123,1333.186
1,6,155080,19-Dec,21,29,136843.872,88,1555.044
1,2,153170,19-Apr,22,3,60150.24,36,1670.84
6,1,151350,19-Dec,1,43,-9526.811,-7,1360.973
1,6,153930,19-May,13,19,20244.341,13,1557.257
1,1,151770,19-Apr,14,28,17331.418,13,1333.186
